    0.10000E+00   0.16665E-02
    0.20000E+00   0.11667E-01
    0.30000E+00   0.31666E-01
    0.40000E+00   0.61667E-01
    0.50000E+00   0.10166E+00
    0.60000E+00   0.15168E+00
    0.70000E+00   0.21167E+00
    0.80000E+00   0.28124E+00
    0.90000E+00   0.36261E+00
    0.10000E+01   0.45652E+00
    0.11000E+01   0.54815E+00
    0.12000E+01   0.61605E+00
    0.13000E+01   0.65464E+00
    0.14000E+01   0.66581E+00
    0.15000E+01   0.64816E+00
    0.16000E+01   0.60793E+00
    0.17000E+01   0.55777E+00
    0.18000E+01   0.50230E+00
    0.19000E+01   0.43965E+00
    0.20000E+01   0.38717E+00
    0.21000E+01   0.31216E+00
    0.22000E+01   0.28416E+00
    0.23000E+01   0.17378E+00
    0.24000E+01   0.22534E+00
    0.25000E+01  -0.84509E-02
    0.26000E+01   0.28461E+00
    0.27000E+01  -0.34459E+00
    0.28000E+01   0.66975E+00
    0.29000E+01  -0.11897E+01
    0.30000E+01   0.19602E+01
    0.31000E+01  -0.35325E+01
    0.32000E+01   0.59877E+01
