    0.50000E+01    0.83159E-01
    0.10000E+02    0.10992E+00
    0.15000E+02    0.12787E+00
    0.20000E+02    0.14198E+00
    0.25000E+02    0.15378E+00
    0.30000E+02    0.16403E+00
    0.35000E+02    0.17315E+00
    0.40000E+02    0.18140E+00
    0.45000E+02    0.18871E+00
    0.50000E+02    0.19574E+00
    0.55000E+02    0.20230E+00
    0.60000E+02    0.20847E+00
    0.65000E+02    0.21429E+00
    0.70000E+02    0.21981E+00
    0.75000E+02    0.22507E+00
    0.80000E+02    0.23010E+00
    0.85000E+02    0.23491E+00
    0.90000E+02    0.23954E+00
    0.95000E+02    0.24399E+00
    0.10000E+03    0.24828E+00
