      17   0.10000E+02  -0.11806E+00  -0.68001E-15  -0.61806E+00  -0.10000E+01
      17   0.99689E+01  -0.27070E+00  -0.31087E-01  -0.77070E+00  -0.20000E+01
      17   0.98896E+01  -0.11698E+01  -0.11038E+00  -0.16698E+01  -0.30000E+01
      17   0.98264E+01  -0.12719E+01  -0.17362E+00  -0.17719E+01  -0.40000E+01
      17   0.96183E+01  -0.22818E+01  -0.38169E+00  -0.27818E+01  -0.50000E+01
      17   0.95387E+01  -0.23493E+01  -0.46132E+00  -0.28493E+01  -0.60000E+01
      17   0.92347E+01  -0.32349E+01  -0.76530E+00  -0.37349E+01  -0.70000E+01
      17   0.91561E+01  -0.33051E+01  -0.84389E+00  -0.38051E+01  -0.80000E+01
      17   0.87828E+01  -0.40812E+01  -0.12172E+01  -0.45812E+01  -0.90000E+01
      17   0.87047E+01  -0.41480E+01  -0.12953E+01  -0.46480E+01  -0.10000E+02
      17   0.83180E+01  -0.47692E+01  -0.16820E+01  -0.52692E+01  -0.11000E+02
      17   0.82380E+01  -0.48448E+01  -0.17620E+01  -0.53448E+01  -0.12000E+02
      17   0.78691E+01  -0.53291E+01  -0.21309E+01  -0.58291E+01  -0.13000E+02
      17   0.77821E+01  -0.54146E+01  -0.22179E+01  -0.59146E+01  -0.14000E+02
      17   0.74510E+01  -0.57835E+01  -0.25490E+01  -0.62835E+01  -0.15000E+02
      17   0.73514E+01  -0.58796E+01  -0.26486E+01  -0.63796E+01  -0.16000E+02
      17   0.70657E+01  -0.61576E+01  -0.29343E+01  -0.66576E+01  -0.17000E+02
      17   0.69505E+01  -0.62621E+01  -0.30495E+01  -0.67621E+01  -0.18000E+02
      17   0.67107E+01  -0.64704E+01  -0.32893E+01  -0.69704E+01  -0.19000E+02
      17   0.65812E+01  -0.65787E+01  -0.34188E+01  -0.70787E+01  -0.20000E+02
      17   0.63828E+01  -0.67356E+01  -0.36172E+01  -0.72356E+01  -0.21000E+02
      17   0.62453E+01  -0.68415E+01  -0.37547E+01  -0.73415E+01  -0.22000E+02
      17   0.60795E+01  -0.69628E+01  -0.39205E+01  -0.74628E+01  -0.23000E+02
      17   0.59427E+01  -0.70604E+01  -0.40573E+01  -0.75604E+01  -0.24000E+02
      17   0.58000E+01  -0.71583E+01  -0.42000E+01  -0.76583E+01  -0.25000E+02
      17   0.56704E+01  -0.72448E+01  -0.43296E+01  -0.77448E+01  -0.26000E+02
      17   0.55434E+01  -0.73270E+01  -0.44566E+01  -0.78270E+01  -0.27000E+02
      17   0.54235E+01  -0.74026E+01  -0.45765E+01  -0.79026E+01  -0.28000E+02
      17   0.53083E+01  -0.74735E+01  -0.46917E+01  -0.79735E+01  -0.29000E+02
      17   0.51982E+01  -0.75395E+01  -0.48018E+01  -0.80395E+01  -0.30000E+02
      17   0.50927E+01  -0.76015E+01  -0.49073E+01  -0.81015E+01  -0.31000E+02
      17   0.49915E+01  -0.76596E+01  -0.50085E+01  -0.81596E+01  -0.32000E+02
