      17   0.99787E+01  -0.11449E+00  -0.21325E-01  -0.61449E+00  -0.10000E+01
      17   0.99159E+01  -0.71807E+00  -0.84072E-01  -0.12181E+01  -0.20000E+01
      17   0.98152E+01  -0.13010E+01  -0.18479E+00  -0.18010E+01  -0.30000E+01
      17   0.96816E+01  -0.18554E+01  -0.31837E+00  -0.23554E+01  -0.40000E+01
      17   0.95212E+01  -0.23758E+01  -0.47878E+00  -0.28758E+01  -0.50000E+01
      17   0.93402E+01  -0.28593E+01  -0.65981E+00  -0.33593E+01  -0.60000E+01
      17   0.91444E+01  -0.33046E+01  -0.85559E+00  -0.38046E+01  -0.70000E+01
      17   0.89391E+01  -0.37125E+01  -0.10609E+01  -0.42125E+01  -0.80000E+01
      17   0.87284E+01  -0.40846E+01  -0.12716E+01  -0.45846E+01  -0.90000E+01
      17   0.85161E+01  -0.44229E+01  -0.14839E+01  -0.49229E+01  -0.10000E+02
      17   0.83046E+01  -0.47302E+01  -0.16954E+01  -0.52302E+01  -0.11000E+02
      17   0.80962E+01  -0.50093E+01  -0.19038E+01  -0.55093E+01  -0.12000E+02
      17   0.78922E+01  -0.52628E+01  -0.21078E+01  -0.57628E+01  -0.13000E+02
      17   0.76937E+01  -0.54932E+01  -0.23063E+01  -0.59932E+01  -0.14000E+02
      17   0.75013E+01  -0.57031E+01  -0.24987E+01  -0.62031E+01  -0.15000E+02
      17   0.73172E+01  -0.58922E+01  -0.26828E+01  -0.63922E+01  -0.16000E+02
      17   0.71384E+01  -0.60668E+01  -0.28616E+01  -0.65668E+01  -0.17000E+02
      17   0.69664E+01  -0.62268E+01  -0.30336E+01  -0.67268E+01  -0.18000E+02
      17   0.68011E+01  -0.63736E+01  -0.31989E+01  -0.68736E+01  -0.19000E+02
      17   0.66424E+01  -0.65086E+01  -0.33576E+01  -0.70086E+01  -0.20000E+02
      17   0.64900E+01  -0.66332E+01  -0.35100E+01  -0.71332E+01  -0.21000E+02
      17   0.63439E+01  -0.67482E+01  -0.36561E+01  -0.72482E+01  -0.22000E+02
      17   0.62037E+01  -0.68547E+01  -0.37963E+01  -0.73547E+01  -0.23000E+02
      17   0.60692E+01  -0.69535E+01  -0.39308E+01  -0.74535E+01  -0.24000E+02
      17   0.59402E+01  -0.70453E+01  -0.40598E+01  -0.75453E+01  -0.25000E+02
      17   0.58164E+01  -0.71309E+01  -0.41836E+01  -0.76309E+01  -0.26000E+02
      17   0.56976E+01  -0.72108E+01  -0.43024E+01  -0.77108E+01  -0.27000E+02
      17   0.55835E+01  -0.72855E+01  -0.44165E+01  -0.77855E+01  -0.28000E+02
      17   0.54738E+01  -0.73555E+01  -0.45262E+01  -0.78555E+01  -0.29000E+02
      17   0.53685E+01  -0.74212E+01  -0.46315E+01  -0.79212E+01  -0.30000E+02
      17   0.52672E+01  -0.74830E+01  -0.47328E+01  -0.79830E+01  -0.31000E+02
      17   0.51698E+01  -0.75413E+01  -0.48302E+01  -0.80413E+01  -0.32000E+02
