        1   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        2   0.25000E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.96245E+00
        3   0.50000E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.92494E+00
        4   0.75000E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.88757E+00
        5   0.10000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.85042E+00
        6   0.12500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.81363E+00
        7   0.15000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.77732E+00
        8   0.17500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.74161E+00
        9   0.20000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.70664E+00
       10   0.22500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.67251E+00
       11   0.25000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.63932E+00
       12   0.27500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.60714E+00
       13   0.30000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.57603E+00
       14   0.32500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.54602E+00
       15   0.35000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.51712E+00
       16   0.37500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.48932E+00
       17   0.40000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.46262E+00
       18   0.42500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.43698E+00
       19   0.45000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.41234E+00
       20   0.47500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.38866E+00
       21   0.50000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.36587E+00
       22   0.52500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.34392E+00
       23   0.55000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.32272E+00
       24   0.57500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.30221E+00
       25   0.60000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.28233E+00
       26   0.62500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.26299E+00
       27   0.65000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.24413E+00
       28   0.67500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.22568E+00
       29   0.70000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.20758E+00
       30   0.72500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.18977E+00
       31   0.75000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.17219E+00
       32   0.77500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15479E+00
       33   0.80000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.13752E+00
       34   0.82500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.12033E+00
       35   0.85000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10319E+00
       36   0.87500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.86062E-01
       37   0.90000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.68918E-01
       38   0.92500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.51742E-01
       39   0.95000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.34527E-01
       40   0.97500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.17275E-01
       41   0.10000E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
       42   0.00000E+00   0.25000E-01   0.00000E+00   0.00000E+00   0.10000E+01
       43   0.25000E-01   0.25000E-01  -0.16769E-01   0.16715E-01   0.96242E+00
       44   0.50000E-01   0.25000E-01  -0.64882E-01   0.32843E-01   0.92489E+00
       45   0.75000E-01   0.25000E-01  -0.13767E+00   0.42748E-01   0.88748E+00
       46   0.10000E+00   0.25000E-01  -0.22459E+00   0.47575E-01   0.85029E+00
       47   0.12500E+00   0.25000E-01  -0.31787E+00   0.49517E-01   0.81344E+00
       48   0.15000E+00   0.25000E-01  -0.41249E+00   0.48682E-01   0.77708E+00
       49   0.17500E+00   0.25000E-01  -0.50446E+00   0.46676E-01   0.74132E+00
