        1   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10000E+01
        2   0.25000E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.91588E+00
        3   0.50000E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.83308E+00
        4   0.75000E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.75330E+00
        5   0.10000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.67828E+00
        6   0.12500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.60949E+00
        7   0.15000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.54781E+00
        8   0.17500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.49362E+00
        9   0.20000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.44677E+00
       10   0.22500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.40677E+00
       11   0.25000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.37292E+00
       12   0.27500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.34442E+00
       13   0.30000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.32045E+00
       14   0.32500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.30024E+00
       15   0.35000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.28310E+00
       16   0.37500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.26842E+00
       17   0.40000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.25566E+00
       18   0.42500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.24438E+00
       19   0.45000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.23422E+00
       20   0.47500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.22486E+00
       21   0.50000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.21606E+00
       22   0.52500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.20761E+00
       23   0.55000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.19935E+00
       24   0.57500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.19113E+00
       25   0.60000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.18286E+00
       26   0.62500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.17442E+00
       27   0.65000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.16576E+00
       28   0.67500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15681E+00
       29   0.70000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.14751E+00
       30   0.72500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.13782E+00
       31   0.75000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.12771E+00
       32   0.77500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.11713E+00
       33   0.80000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10608E+00
       34   0.82500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.94509E-01
       35   0.85000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.82420E-01
       36   0.87500E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.69802E-01
       37   0.90000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.56666E-01
